x1,x2,class
0.043238906184140766,0.02510770782048958,0
0.05183551377259984,0.017699047294802702,0
0.045686041540507843,0.03819317729470094,0
0.045929366466611866,0.04503068461452614,0
0.06600895707065829,0.02042064107153328,0
0.06613135077137745,0.03291390028562329,0
0.05677504796191269,0.05441828152736279,0
0.06220121118407006,0.0555825464367437,0
0.05963784450978094,0.0649690080434807,0
0.06973034038038667,0.06148282812468916,0
0.046113808771932926,0.08617638215455325,0
0.045935581600266485,0.09164468275767,0
0.05587222734097518,0.09158969777083659,0
0.03437160951012196,0.10665881882734285,0
0.04393319881723968,0.10825939922653349,0
0.0665769864791585,0.1017645336690696,0
0.03895083280916944,0.12022986186636386,0
0.06371581063779798,0.11463914607229064,0
0.017832510886588448,0.13475485455618177,0
0.0353125501200316,0.13620023372094453,0
0.03358745960440165,0.14154699808425245,0
0.04112970619001899,0.14451223921475911,0
-0.017070552986859958,0.15408239937365853,0
0.014766954378086361,0.15911522822588492,0
0.01591113080736353,0.16380190349153265,0
0.006454780721600628,0.16922367449613043,0
-0.028783021830362028,0.17172513516851975,0
-0.032207662739882084,0.17597130079204415,0
-0.04268172919892511,0.17864022430168303,0
-0.05257987385971595,0.18095807186278728,0
-0.11472323121345553,0.1554703635612268,0
-0.04360526405716902,0.19312845763381076,0
-0.04977232828379027,0.19656012228169292,0
-0.0490744239001628,0.2016521585374265,0
-0.10935166466752043,0.1819846449709716,0
-0.13623165541733184,0.1690178059759778,0
-0.10630031561645949,0.19473518001509615,0
-0.09115689515844895,0.20749219821191495,0
-0.10309687115504604,0.2071720325886931,0
-0.16479712903980134,0.1691842957291211,0
-0.17844654257079162,0.16191366370679983,0
-0.183456543504705,0.16348168931755638,0
-0.15562578766430124,0.19629600865567448,0
-0.1962488745428934,0.16325565963076732,0
-0.20388576322191443,0.16142096745427012,0
-0.217619358282776,0.15090934283122778,0
-0.24347713825435424,0.11576683174560351,0
-0.23872277951041823,0.1352455238321364,0
-0.25834313501044176,0.10574101575419391,0
-0.2552146543275643,0.12440184218586367,0
-0.26929445165137705,0.10404045555773403,0
-0.2834451163007774,0.07603909353284552,0
-0.2473179203455597,0.1666783226765443,0
-0.285335516532045,0.10198911172791932,0
-0.29163538262352007,0.09840141307985095,0
-0.29759193439111215,0.0955748571797691,0
-0.3109927509639736,0.06313540599390616,0
-0.31782434325602077,-0.052372655419523476,0
-0.31924432293114685,0.07026014300286922,0
-0.32750083667809365,-0.05234906176346364,0
-0.3239082975224616,0.09093961523649914,0
-0.34117297776005406,-0.004749132297033907,0
-0.3421727715523261,-0.05118481478418325,0
-0.33807397505603926,-0.09345690850993185,0
-0.3355063359109624,-0.11762397749285167,0
-0.3322830571420923,-0.13930235558035622,0
-0.3549224368990141,-0.08549909118211825,0
-0.35732992501727245,-0.09541378110579478,0
-0.32062538612426644,-0.19375716889433992,0
-0.34949134668572934,-0.1476410199155032,0
-0.3722745533246624,-0.0948625438121237,0
-0.3691837940751153,-0.12239821985084408,0
-0.362082020292248,-0.15463163009968223,0
-0.3038578879167383,-0.25781122254453387,0
-0.3123635515118301,-0.2550543979939404,0
-0.27586296732205084,-0.300659988852016,0
-0.3230122716000255,-0.2570574431448703,0
-0.2840870202144923,-0.3060624974205144,0
-0.24510324101873637,-0.3439678749273939,0
-0.28877252939461495,-0.31473054192816424,0
-0.22924792743330447,-0.3660481460072938,0
-0.2865910688460524,-0.32948135913141174,0
-0.255459816588524,-0.360034467589708,0
-0.24285284120973802,-0.37435910821579554,0
-0.2825417623568208,-0.35153333442629614,0
-0.14731206438548736,-0.4313160747444202,0
-0.20292241181812046,-0.4134384392425608,0
-0.14837995207578944,-0.44103544682421225,0
-0.09121044817457019,-0.46116714606133646,0
-0.07398100050542723,-0.4690761991542284,0
-0.03452469126282485,-0.4784040980021437,0
-0.07935029042094291,-0.4778789727561844,0
-0.0866270260632996,-0.48146491575737677,0
-0.035132130086614574,-0.4927189314405541,0
-0.1547847248843726,-0.47411705915143737,0
