x1,x2,class
0.28756390013656785,-0.5808315691764073,0
0.6415416228873271,0.8863067994632775,0
-0.24655857184560764,1.1279246952602981,0
1.7516181278890028,1.8702216004600802,0
1.1461657126596094,0.49847459736728245,0
0.5983575002028241,-1.1682613465283243,0
0.014242991382333819,-0.32149318998441934,0
0.9899426459242942,0.24590221592317976,0
0.7515981189099221,-0.46245800626019956,0
0.21328165506709587,-0.2265542030707754,0
-0.6850781898102724,1.8286830999215264,0
-0.08586079500984874,-0.6909819667582153,0
0.6753326552741513,-0.9482125344908013,0
0.661605869970183,0.15551898444792192,0
0.8600386475626344,1.4724991738369038,0
0.753978451245361,0.1919363005436472,0
-1.8073778018277988,2.8713552327747665,0
2.2552524471538122,-1.0156130115353512,0
0.8963178891042208,2.0968807496327377,0
-0.7111290147165445,-1.7891450282385053,0
-1.7826262420524939,-0.6100694972993191,0
0.3831432991481082,-0.028658433272611236,0
-0.8628783407241858,0.5245011313663832,0
0.16342890672768906,-0.9066989797695683,0
-1.4033705193602746,1.729282061527309,0
-0.9222510842900159,0.4522731041336014,0
-0.7211244344068519,-0.2889078908678709,0
-0.8111280922713252,0.6077710711835324,0
-0.8808543695945027,-0.46360214450447496,0
0.3441444202290158,0.9537664189625844,0
0.30637788062991544,-0.18101751040077363,0
-1.2890385865067393,-3.722492370615437,0
-0.21460541607999736,-1.5786079436251226,0
-2.1533688754048392,1.907924589498268,0
1.4724853458631753,0.32794218327965907,0
0.6861664156041949,-0.6534012136125432,0
-0.40437637036370805,-1.2495416175463883,0
0.43904627413595765,-1.662586274679024,0
1.8711646300371423,1.509107588308465,0
0.26690776835996805,2.6675017008431277,0
2.251363490299585,0.6106367749619998,0
0.07665543005162577,-0.8504673799529591,0
-0.19241138187397588,3.0330551635958796,0
1.092098049678615,0.7817872095386331,0
-0.36586700624111806,0.75723037529741,0
0.2211524878144545,-1.086134737695942,0
0.484181389284769,0.1253855181946051,0
0.22305211310333645,-1.624227032517913,0
-1.2875824014694468,-2.4879567345364246,0
0.9252364840443247,-0.9088678615422626,0
1.9056129196387552,0.5230202079173815,0
1.2353402748654319,0.5803424083391053,0
0.3658554619831272,1.4656204036504799,0
1.4390375607246004,0.02579117709691625,0
-0.41731933826284334,1.1524967648611149,0
-0.12218676222880899,-0.27980974888672605,0
2.243880995960874,0.43710027860466233,0
0.16268639142292893,2.228999606314315,0
0.1848744645246272,-1.1774671789323174,0
1.1803705043694406,-0.12452783936643251,0
0.4647473739900077,1.1925472079737056,0
-1.3763420600980505,1.9142730723293937,0
-2.2048396251542495,-0.13436941161044913,0
-0.29385561198611193,-0.9621382802523201,0
-0.28340571045048263,-0.8349586289726405,0
-1.8445945222934617,-1.2053726915507523,0
